"Year","Rainfall","Humidity","Wind","Max Temp","Min Temp","Air Pressure"
"1989.0","26495.0","77.0","10.0","30.0","20.0","1012.0"
"1990.0","31120.0","70.0","11.0","30.0","21.0","1011.0"
"1991.0","21189.0","77.0","10.0","30.0","20.0","1012.0"
"1992.0","25151.0","76.0","10.0","28.0","20.0","1012.0"
"1993.0","29665.0","70.0","11.0","30.0","21.0","1011.0"
"1994.0","25096.0","70.0","11.0","30.0","21.0","1011.0"
"1995.0","23142.0","77.0","10.0","30.0","20.0","1012.0"
"1996.0","29120.0","76.0","10.0","28.0","20.0","1012.0"
"1997.0","30114.0","70.0","11.0","30.0","21.0","1011.0"
"1998.0","31559.0","77.0","10.0","30.0","20.0","1012.0"
"1999.0","24776.0","76.0","10.0","28.0","20.0","1012.0"
"2000.0","31656.0","70.0","11.0","30.0","21.0","1011.0"
"2001.0","22261.0","70.0","11.0","30.0","21.0","1011.0"
"2002.0","22304.0","77.0","10.0","30.0","20.0","1012.0"
"2003.0","24667.0","70.0","11.0","30.0","21.0","1011.0"
"2004.0","26927.0","77.0","10.0","30.0","20.0","1012.0"
"2005.0","31244.0","76.0","10.0","28.0","20.0","1012.0"
"2006.0","34262.0","70.0","11.0","30.0","21.0","1011.0"
"2007.0","34613.0","70.0","11.0","30.0","21.0","1011.0"
"2008.0","26392.0","77.0","10.0","30.0","20.0","1012.0"
"2009.0","26790.0","76.0","10.0","28.0","20.0","1012.0"
"2010.0","36106.0","70.0","11.0","30.0","21.0","1011.0"
"2011.0","36355.0","77.0","10.0","30.0","20.0","1012.0"
"2012.0","27092.0","76.0","10.0","28.0","20.0","1012.0"
"2013.0","29366.0","70.0","11.0","30.0","21.0","1011.0"
"2014.0","25715.0","77.0","10.0","30.0","20.0","1012.0"
"2015.0","18757.0","76.0","10.0","28.0","20.0","1012.0"
"2016.0","30152.0","70.0","11.0","30.0","21.0","1011.0"
"2017.0","21189.0","70.0","11.0","30.0","21.0","1011.0"
"2018.0","25151.0","77.0","10.0","30.0","20.0","1012.0"
"2019.0","29665.0","76.0","10.0","28.0","20.0","1012.0"
"2020.0","25096.0","70.0","11.0","30.0","21.0","1011.0"
